DB.origen,id_intern,Latitude,Longitude,Forest_type,Leaf_N,Wood_N,Root_N,Litter_N,Leaf_NPP,Wood_NPP,Root_NPP,Litter_NPP,Nstock_leaves,Nstock_wood,Nstock_roots,Nstock_litter,MAT,MAP,Altitude,Gross_Nuptake,Reabsorved,Net_Nuptake,Stand_age,Stand_density,Soil_CEC,Soil_ph,Soil_N,Soil_CN,Myco.type,AM_percent,MAT_wc,MAP_wc,Alt_wc,Soil_CN_sg,Soil_ph_sg,woodiness,MAT_MAP_wc,AM_map,N_stocks_sg,Bact,Fung,Nlimit,mic_C,mic_N,N,BD,soil_N_combi,soil_BD_sg,N_stocks_combi,Predicted_Net_Nuptake,Net_Nuptake_Combi,MAT_combi,MAP_combi,Alt_combi,Soil_CN_combi,Soil_ph_combi,MAT_MAP_combi,Biomes$BIOME,regions,abg_to_roots,totalNPP,Leaf_NUE,Wood_NUE,Root_NUE,NUE,AM_combi,noy,nhx,ndep
Tian,plot2,23.2,112.5,Broadleaved,2.045825243,1.211165049,1.087356322,NA,560,5720,1420,NA,11.45662136,69.2786408,15.44045977,NA,21,1996,200,96.17572194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.45416641,1819,341,1.053940177,51.0500679,Woody,37213.71094,0,0.49337557,2.792850018,1.043385983,-0.259564281,104.0579987,15.61680031,294.7841797,111.5812149,294.7841797,111.5812149,0.493385654,74.85336598,74.85336598,21,1996,200,1.053940177,5.10500679,41916,1,Trop,5.228812054,7700,273.72817,4722.725449,1305.919662,80.0617853,0,11.85988235,10.81434155,22.6742239
Tian,plot4,30.7,103.5,Broadleaved,2.409875,1.116392405,1.201351351,NA,3200,2880,780,NA,77.116,32.15210126,9.370540538,NA,15.2,1244,750,118.6386418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.00416756,1165,657,0.916364908,66.80246735,Woody,18630.29102,0,0.655815065,2.721302271,1.43438375,-0.163161114,80.01249695,12.18109989,350.3276978,124.8027496,350.3276978,124.8027496,0.655827899,90.92950268,90.92950268,15.2,1244,750,0.916364908,6.680246735,18908.8,5,Temp,11.6608109,6860,1327.869703,2579.738081,649.2688416,57.82264443,0,15.60522938,9.755261421,25.3604908
Tian,plot5,34.1,107.7,Broadleaved,2.313239437,0.820503597,1.236384615,NA,2840,5920,1660,NA,65.69600001,48.57381295,20.52398461,NA,11.8,734,1129,134.7937976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.670833588,714,1256,1.171575904,62.48677826,Woody,6913.899902,0,0.6339131,2.658099651,1.204482317,0.019848,71.89379883,7.754330158,360.0675964,117.4381027,360.0675964,117.4381027,0.634284831,102.4913341,102.4913341,11.8,734,1129,1.171575904,6.248677826,8661.2,4,Temp,5.567623204,10420,1227.715538,7215.081106,1342.624277,77.30326015,0,14.35258675,7.123188019,21.47577477
Tian,plot6,36.2,118.6,Broadleaved,2.492716049,0.852345679,1.41,NA,2740,4700,960,NA,68.30041974,40.06024691,13.536,NA,10.8,845.9,309,121.8966667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.824999809,804,770,1.270907044,68.10453033,Woody,7905.999512,0.59061116,0.465848923,2.305146456,0.99741143,NA,98.32080078,13.31540012,246.1667175,126.2975082,246.1667175,126.2975082,0.466353646,93.2611877,93.2611877,10.8,845.9,309,1.270907044,6.810453033,9135.72,4,Temp,8.005368399,8400,1099.202615,5514.19467,680.8510638,68.91082612,59.06111598,22.58813858,10.59173107,33.17986965
Tian,plot7,36.2,120.6,Broadleaved,2.680380952,0.875454546,1.517837838,NA,2740,4700,960,NA,73.44243808,41.14636364,14.57124324,NA,11.9,743.3,294,129.160045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.720832825,777,645,1.350215912,63.36568451,Woody,7556.325195,NA,0.44596833,NA,NA,-0.00780495,NA,NA,239.1667328,124.3415222,239.1667328,124.3415222,0.446075334,98.4594016,98.4594016,11.9,743.3,294,1.350215912,6.336568451,8845.27,4,Temp,7.864037394,8400,1022.242752,5368.639664,632.4786324,65.0355921,NA,15.08383942,7.827884674,22.91172409
Tian,plot8,36.2,120.6,Broadleaved,2.25,0.856666667,1.343333333,NA,2740,4700,960,NA,61.65,40.26333333,12.896,NA,11.9,743.3,300,114.8093333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.720832825,777,645,1.350215912,63.36568451,Woody,7556.325195,NA,0.44596833,NA,NA,-0.00780495,NA,NA,239.1667328,124.3415222,239.1667328,124.3415222,0.446075334,88.18896462,88.18896462,11.9,743.3,300,1.350215912,6.336568451,8845.27,4,Temp,7.90270885,8400,1217.777778,5486.381321,714.6401987,73.16478335,NA,15.08383942,7.827884674,22.91172409
Tian,plot16,31.6,115.8,Broadleaved,1.223,0.36,0.524,NA,3300,3720,1300,NA,40.359,13.392,6.812,NA,14.2,1177.5,400,60.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.55000019,1230,152,1.035564184,59.68981171,Woody,19116.25,0,0.361747086,2.632496119,1.227581859,-0.237643778,50.41680145,10.83100033,193.7129059,124.4904175,193.7129059,124.4904175,0.361731008,49.36625257,49.36625257,14.2,1177.5,400,1.035564184,5.968981171,16720.5,4,Temp,7.890634175,8320,2698.282911,10333.33333,2480.916031,137.3776068,0,21.18274879,13.61245823,34.79520702
Tian,plot20,27.1,117.3,Broadleaved,1.809,0.36,0.387,NA,10180,4600,1360,NA,184.1562,16.56,5.2632,NA,12.7,2204.4,1330,205.9794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.74583244,1759,373,1.591222405,50.09717941,Woody,31251.56641,0,0.3824929,3.21116519,1.509371042,-0.280800015,31.45709991,5.999810219,200.402359,127.4529724,200.402359,127.4529724,0.383128145,153.4370474,153.4370474,12.7,2204.4,1330,1.591222405,5.009717941,27995.88,1,Trop,38.13577291,16140,5627.418463,12777.77778,3514.211886,78.3573503,0,13.20925617,8.85601902,22.06527519
Tian,plot21,27,118.1,Broadleaved,1.476,0.36,0.462,NA,6620,18720,4640,NA,97.7112,67.392,21.4368,NA,14.8,1952,870,186.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.36666679,1722,330,1.549173355,51.29006958,Woody,31670.44922,0,0.360537261,2.451644182,1.322731256,-0.297319114,47.30550003,9.237819672,192.0292969,125.1830368,192.0292969,125.1830368,0.360582158,139.5247665,139.5247665,14.8,1952,870,1.549173355,5.129006958,28889.6,1,Trop,7.701858486,29980,4485.094851,52000,10043.29004,160.7162003,0,13.20925617,8.85601902,22.06527519
Tian,plot22,34.55,105.88,Broadleaved,1.59,0.36,0.483,NA,3620,6480,1300,NA,57.558,23.328,6.279,NA,8.9,564.1,1625,87.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.77499962,616,1114,NA,NA,Woody,7253.399902,0.174361989,NA,2.356257915,0.96061784,-0.021840001,63.7867012,9.054530144,NA,NA,NA,NA,NA,68.40462296,68.40462296,8.9,564.1,1625,NA,NA,5020.49,4,Temp,12.88198758,11400,2276.72956,18000,2691.511387,130.7864395,17.43619889,13.50367737,7.78472662,21.28840399
Tian,plot23,34.6,103.5,Broadleaved,1.058,0.36,0.447,NA,4800,4380,1740,NA,50.784,15.768,7.7778,NA,1,741.1,3280,74.3298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.570833206,583,2618,1.208527803,73.88400269,Woody,2657.508301,1,0.742457509,2.973875046,1.201274514,NA,87.58779907,11.03240013,413.0613708,119.8656387,413.0613708,119.8656387,0.742677976,59.2187989,59.2187989,1,741.1,3280,1.208527803,7.388400269,741.1,5,Temp,8.556661267,10920,4536.862004,12166.66667,3892.61745,146.9128129,100,10.81882,5.40461874,16.22343874
Tian,plot26,22.68,108.31,Broadleaved,1.414,0.36,0.448,NA,3060,18960,1520,NA,43.2684,68.256,6.8096,NA,21.6,1372.8,346,118.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.39583397,1457,157,0.938244164,54.07000351,Woody,31179.79883,0,0.382694304,2.030503273,1.014674902,NA,79.64779663,12.04220009,217.2680969,117.3861008,217.2680969,117.3861008,0.382563821,90.71147834,90.71147834,21.6,1372.8,346,0.938244164,5.407000351,29652.48,1,Trop,16.37752585,23540,2164.07355,52666.66667,3392.857143,198.9284567,0,14.48058414,13.59708118,28.07766533
Tian,plot28,25.9,110.1,Broadleaved,1.328,0.36,0.216,NA,8280,14240,3360,NA,109.9584,51.264,7.2576,NA,18.5,1507.8,500,168.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.57916641,1574,545,1.012037873,55.94576263,Woody,26102.16797,0,0.717798829,3.189362288,1.604678154,-0.253374308,66.85310364,11.37679958,414.2495422,115.5195618,414.2495422,115.5195618,0.717808884,126.5996868,126.5996868,18.5,1507.8,500,1.012037873,5.594576263,27894.3,1,Trop,22.21428571,25880,6234.939759,39555.55556,15555.55556,153.6087369,0,14.4408226,11.62491226,26.06573486
Tian,plot34,31.7,110.6,Broadleaved,1.729,0.36,0.352,NA,8180,5760,1280,NA,141.4322,20.736,4.5056,NA,8.1,1400.7,1827,166.6738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11666679,1168,1406,1.189658642,58.53787231,Woody,12994,0,0.673673987,2.9199121,1.063925624,-0.105243593,58.64030075,12.17560005,380.6625061,117.9697037,380.6625061,117.9697037,0.673599646,125.3070357,125.3070357,8.1,1400.7,1827,1.189658642,5.853787231,11345.67,4,Temp,35.992587,15220,4731.058415,16000,3636.363636,91.31609167,0,18.97960472,12.20435333,31.18395805
Tian,plot41,27.58,114.58,Broadleaved,0.97,0.36,0.45,NA,160,5420,1120,NA,1.552,19.512,5.04,NA,16.75,1590.9,220,26.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.89166641,1539,227,1.447821856,54.00417328,Woody,25983.44922,0,0.458189368,2.461791992,1.440241098,-0.303551316,73.66190338,25.64579964,255.1433105,119.7767563,255.1433105,119.7767563,0.458403572,24.70482841,24.70482841,16.75,1590.9,220,1.447821856,5.400417328,26647.575,1,Trop,4.179365079,6700,164.9484536,15055.55556,2488.888889,256.6656451,0,13.6055994,9.856535912,23.46213531
Tian,plot45,31.09,103.14,Broadleaved,0.8,0.36,0.39,NA,3980,4140,840,NA,31.84,14.904,3.276,NA,10.9,1100,2750,50.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.837500095,802,3549,1.328186989,58.88253784,Woody,2272.333496,0.016872393,0.976749778,3.077229023,1.317345738,0.289278358,124.0240021,18.01519966,613.7421265,106.1029129,613.7421265,106.1029129,0.976797411,41.82089737,41.82089737,10.9,1100,2750,1.328186989,5.888253784,11990,5,Temp,14.26862027,8960,4975,11500,2153.846154,179.1283487,1.687239297,15.60522938,9.755261421,25.3604908
Tian,plot50,41.36,85.94,Broadleaved,1.394,0.36,0.319,NA,2000,3620,480,NA,27.88,13.032,1.5312,NA,9.6,51.1,925,42.4432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.46249962,54,891,0.494969994,81.22800446,Woody,619.6500244,0.67499727,0.382099092,2.24342823,0.957533896,NA,133.7969971,31.69759941,180.5729828,141.067749,180.5729828,141.067749,0.382095363,36.39837557,36.39837557,9.6,51.1,925,0.494969994,8.122800446,490.56,13,Temp,26.71891327,6100,1434.72023,10055.55556,1504.702194,143.7214913,67.49972701,2.572650909,1.594680309,4.167331219
Tian,plot53,25.15,102.78,Broadleaved,0.578,0.36,0.221,NA,4800,12060,2520,NA,27.744,43.416,5.5692,NA,13.8,1030,1960,76.7292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.53749943,913,1972,1.492448092,61.31126022,Woody,13268.93359,0.100634672,0.453962266,2.597657919,0.965380013,-0.125119999,51.33060074,8.638480186,245.1376801,123.4272079,245.1376801,123.4272079,0.453849891,60.93598806,60.93598806,13.8,1030,1960,1.492448092,6.131126022,14214,1,Trop,12.77741866,19380,8304.49827,33500,11402.71493,252.576594,10.06346717,10.88498497,15.17283154,26.05781651
Tian,plot54,24.55,101.03,Broadleaved,1.666,0.36,0.471,NA,2460,6480,2840,NA,40.9836,23.328,13.3764,NA,10.7,1841,2500,77.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9375,976,2513,1.603445888,56,Woody,12631.06641,0,0.661134183,3.247557163,1.322887301,-0.0570818,59.08150101,8.096529961,416.688385,105.793869,416.688385,105.793869,0.661246146,61.62217667,61.62217667,10.7,1841,2500,1.603445888,5.6,19698.7,1,Trop,4.807840675,11780,1476.590636,18000,6029.723992,151.6321697,0,9.930497169,14.78828716,24.71878433
Ces,Duke,35.91,-79.1,Coniferous,1.168004395,0.121132281,0.854833333,0.557260634,5514.56849,7724.333494,993.8903612,5484.369559,64.15442221,9.353190876,8.525883305,30.58589815,NA,NA,NA,82.03349639,33.56852406,48.46497233,NA,NA,NA,NA,NA,NA,ECM,0,15.07499981,1169,140,1.363586426,51.78093719,Woody,17632.41602,0,0.415247798,3.037153482,0.994226575,-0.244890004,60.82759857,11.52009964,190.9245453,144.996109,190.9245453,144.996109,0.415249743,64.73213719,48.46497233,15.07499981,1169,140,1.363586426,5.178093719,17622.67478,4,Temp,8.621700586,14232.79235,4721.359366,63767.75398,1162.671509,173.499765,0,29.07244873,35.59209061,64.66453934
Ces,ORNL,35.98,-84.38,Broadleaved,1.610268457,0.186,0.899209112,0.823234127,4962.772599,12869.16685,3638.313796,4615.378517,79.90611948,23.93665035,32.96331129,37.95736191,NA,NA,NA,136.8060811,41.94875757,94.85732355,NA,NA,NA,NA,NA,NA,AM,100,13.97083378,1244,241,1.474104404,55.50922775,Woody,17374.5332,0,0.45967409,3.150153875,1.070574522,-0.256089717,94.47889709,15.17370033,230.8606567,132.8868103,230.8606567,132.8868103,0.460175044,103.9314739,94.85732355,13.97083378,1244,241,1.474104404,5.550922775,17379.71722,4,Temp,3.150252986,21470.25325,3081.953557,69189.06909,4046.126477,156.9393193,100,33.33271027,44.21450043,77.54721069
Ces,POP-EURO,42.42,12.09,Broadleaved,2.669930045,0.718530682,1.021354025,1.421105434,5869.826416,23530.52452,1731.192972,5869.826416,156.90465,170.774487,17.56077781,86.37430751,NA,NA,NA,345.2399148,70.5303425,274.7095723,NA,NA,NA,NA,NA,NA,ECM/AM,50,14.02083302,296,300,1.241141081,70.07763672,Woody,4146.466797,0,0.431383967,2.554533243,1.036701798,NA,92.85749817,16.72800064,211.6414795,136.0306702,211.6414795,136.0306702,0.431845984,253.1022328,274.7095723,14.02083302,296,300,1.241141081,7.007763672,4150.166573,12,Temp,18.65971659,31131.54391,2198.494461,32748.11377,1694.997944,90.17365192,50,12.39793777,16.08831596,28.48625374
Ces,RHI,45.61,-89.4,Broadleaved,2.112335425,0.305961162,1.356474726,1.099167469,3042.458745,4049.652485,533.2777218,1989.467491,64.727123,11.89899797,7.063284363,21.94658922,NA,NA,NA,83.68940533,42.78053378,40.90887155,NA,NA,NA,NA,NA,NA,ECM/AM,50,4.616666794,788,496,0.984435916,50.00741577,Woody,3618.233398,0.153121948,0.911954284,3.034268856,1.159148932,NA,160.9329987,22.52569962,510.0678101,119.3140488,510.0678101,119.3140488,0.912873833,65.91722883,40.90887155,4.616666794,788,496,0.984435916,5.000741577,3637.933434,4,Temp,10.84851141,7625.388952,1440.329367,13235.83836,393.1350224,91.11534395,50,17.92140961,26.69248199,44.6138916
Bauters,63yrs1,0.293514,25.29575,Broadleaved,2.793706708,0.436000986,2.226,1.895333333,7264.472893,1243.162806,1791.040575,7264.472893,202.9480665,5.420202091,39.8685632,137.6859762,24.95,1666,427.51236,248.2368318,65.26209027,182.9747415,60,NA,NA,NA,0.225,NA,AM,NA,24.70833397,1744,449,1.205501556,46.63224792,Woody,43076.80078,1,0.350823551,1.964505315,0.8228212,-0.308419168,100.4420013,15.40320015,190.9752045,122.45755,0.225,117,0.000394875,183.6796096,182.9747415,24.95,1666,427.51236,1.205501556,4.663224792,41566.7,1,Trop,5.226380182,10298.67627,2600.299048,2851.284391,804.600438,41.48730146,100,33.40256119,20.37631416,53.77887535
Bauters,63yrs2,0.294866,25.290437,Broadleaved,2.945288329,0.348115709,2.4175,1.884666667,6852.057234,1447.729393,2493.877864,6852.057234,201.812842,5.03977344,60.28949737,129.1384387,24.95,1666,449.377258,267.1421128,72.67440334,194.4677095,60,NA,NA,NA,0.108,NA,AM,100,24.71249962,1745,450,1.319886804,46.85879135,Woody,43101.5,1,0.347328424,1.960154533,0.822295666,-0.297560781,100.4420013,15.40320015,190.2927856,121.7080002,0.108,100,0.000162,197.2096352,194.4677095,24.95,1666,449.377258,1.319886804,4.685879135,41566.7,1,Trop,3.430989218,10793.66449,2326.447013,4158.759158,1031.593739,40.40420425,100,33.40256119,20.37631416,53.77887535
Bauters,63yrs3,0.290531,25.290887,Broadleaved,3.071608543,0.364676785,2.424,2.123333333,9815.904518,1194.130054,2335.366427,9815.904518,301.5061617,4.354715089,56.60928218,208.4243726,24.95,1666,439.257202,362.470159,93.08178912,269.3883699,60,NA,NA,NA,0.099,NA,AM,100,24.71249962,1742,447,1.36523509,46.37915802,Woody,43056.43359,1,0.342794031,1.961590171,0.822340906,-0.297980666,100.4420013,15.40320015,185.2302856,123.366066,0.099,111,0.000164835,265.4334775,269.3883699,24.95,1666,439.257202,1.36523509,4.637915802,41566.7,1,Trop,5.403016343,13345.401,3195.688637,3274.488816,963.4349946,36.81793016,100,33.40256119,20.37631416,53.77887535
Bauters,OG1,0.294239,25.301949,Broadleaved,2.999313791,0.384731939,2.205333333,1.895333333,11081.23223,1530.944723,2422.141514,11081.23223,332.3609265,5.890033317,53.41629419,210.0262882,24.95,1666,456.988831,391.667254,122.3346382,269.3326157,150,NA,NA,NA,0.225,NA,AM,100,24.61666679,1751,469,1.15152812,47.50896072,Woody,43132.96484,1,0.337526411,1.968856215,0.823346674,-0.317859888,100.4420013,15.40320015,186.0185242,120.9685898,0.225,117,0.000394875,286.3290909,269.3326157,24.95,1666,456.988831,1.15152812,4.750896072,41566.7,1,Trop,6.332355416,15034.31847,3694.589163,3979.250402,1098.310844,38.3854364,100,33.40256119,20.37631416,53.77887535
Bauters,OG2,0.293321,25.302034,Broadleaved,3.041736802,0.361496795,2.440666667,1.884666667,11149.25176,655.726898,2213.660228,11149.25176,339.1308939,2.370431719,54.02806729,210.1262315,24.95,1666,458.942902,395.5293929,129.0046624,266.5247305,150,NA,NA,NA,0.108,NA,AM,100,24.61666679,1751,469,1.15152812,47.50896072,Woody,43132.96484,1,0.337526411,1.968856215,0.823346674,-0.317859888,100.4420013,15.40320015,186.0185242,120.9685898,0.108,100,0.000162,289.0931249,266.5247305,24.95,1666,458.942902,1.15152812,4.750896072,41566.7,1,Trop,6.320813287,14018.63889,3665.42291,1813.921747,906.9899868,35.44272344,100,33.40256119,20.37631416,53.77887535
Bauters,OG3,0.293242,25.30633,Broadleaved,2.939216462,0.374675295,2.865333333,2.123333333,11205.08066,1731.406753,2027.493216,11205.08066,329.3415754,6.487153353,58.09443895,237.9212128,24.95,1666,489.775146,393.9231677,91.42036264,302.5028051,150,NA,NA,NA,0.099,NA,AM,100,24.61666679,1751,469,1.15152812,47.50896072,Woody,43132.96484,1,0.337526411,1.968856215,0.823346674,-0.317859888,100.4420013,15.40320015,186.0185242,120.9685898,0.099,111,0.000164835,287.9435906,302.5028051,24.95,1666,489.775146,1.15152812,4.750896072,41566.7,1,Trop,5.780737964,14963.98063,3812.267931,4621.085981,707.594189,37.98705396,100,33.40256119,20.37631416,53.77887535
Scrapping,"https://doi.org/10.1007/s00442-009-1561-0 , https://doi.org/10.1016/j.foreco.2003.11.011",35.3,135.72,Broadleaved,2.24,0.78,1.702,1.485,3940,3015,4252,3940,88.256,23.517,72.36904,58.509,10.5,2495,700,184.14204,29.747,154.39504,NA,1571,NA,4.289,NA,16.425,ECM,0,11.17916679,1893,634,1.722147346,48,Woody,21154.27539,0,0.734837472,3.289462566,1.469583869,-0.256550997,147.4530029,24.9897995,541.6364746,90.49170685,541.6364746,90.49170685,0.735204136,137.8086079,154.39504,10.5,2495,700,16.425,4.289,26197.5,4,Temp,1.544486427,11207,1758.928571,3865.384615,2498.237368,60.86062694,0,11.38152218,9.394286156,20.77580833
Scrapping,https://doi.org/10.1007/978-3-642-57219-7,64.216667,19.5,Mixed forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,588,175,NA,NA,31,180,910,75,4.45,0.07,32,ECM,0,1.962500095,577,186,2.881516933,48.34805298,Woody,1139.575073,0,0.846957505,3.909557343,2.202102661,0.225918427,534.9390259,86.93019867,656.4611206,86.01865387,0.07,86.01865387,9.03196E-05,NA,31,1,588,175,32,4.45,588,6,Bor,NA,NA,NA,NA,NA,NA,0,5.123712063,7.312628269,12.43634033
Scrapping,https://doi.org/10.1007/978-3-642-57219-7,56.5308,13.1808,Coniferous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,1237,100,NA,NA,98,31,2285,88,4.01,0.17,25,ECM,0,7.145833492,966,54,1.498433113,51.63054657,Woody,6914.950195,0,0.85472244,3.506699085,1.662106395,0.077206999,260.3359985,49.87020111,501.6575317,113.8205414,0.17,113.8205414,0.000290242,NA,98,7.6,1237,100,25,4.01,9401.2,4,Temp,NA,NA,NA,NA,NA,NA,0,17.40497589,30.25771141,47.6626873
Scrapping,https://doi.org/10.1007/978-3-642-57219-8,56.483333,8.4,Coniferous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,903,27,NA,NA,72,76,735,63,3.39,0.07,39,ECM,0,8.358333588,860,35,2.553128958,52.15565872,Woody,7188.166992,0,0.607026815,2.998200893,1.470778823,0.111746818,0,0,437.3848877,92.52429962,0.07,92.52429962,9.71505E-05,NA,72,7.5,903,27,39,3.39,6772.5,4,Temp,NA,NA,NA,NA,NA,NA,0,16.018116,17.5323143,33.5504303
Scrapping,https://doi.org/10.1007/978-3-642-57219-9,55.966667,12.25,Broadleaved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,632,45,NA,NA,99,118,400,61,4.07,0.12,21,ECM,0,7.820833206,588,16,1.041077137,63.88323975,Woody,4596.200195,0,0.791248977,2.79513526,1.234892964,0.084253497,NA,NA,426.9731445,123.0103912,0.12,123.0103912,0.000221419,NA,99,7.5,632,45,21,4.07,4740,4,Temp,NA,NA,NA,NA,NA,NA,0,17.40497589,30.25771141,47.6626873
Scrapping,https://doi.org/10.1007/978-3-642-57219-7,50.583333,13.25,Coniferous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,935,775,NA,NA,74,58,616,196,3.47,0.39,29,ECM,0,5.625,933,784,1.234157681,52.40832138,Woody,5263.675293,0.024385419,0.954155684,3.000370979,1.211438656,0.09465804,115.9420013,20.24799919,533.956665,118.9176636,0.39,118.9176636,0.000695668,NA,74,5.9,935,775,29,3.47,5516.5,4,Temp,NA,NA,NA,NA,NA,NA,0,24.76542282,38.382267,63.14768982
Scrapping,https://doi.org/10.1007/978-3-642-57219-7,50.55,13.466667,Broadleaved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,935,750,NA,NA,98,79,568,130,3.39,0.38,20,ECM,0,6.541666508,891,659,1.315508127,53.39125443,Woody,5850.899902,0.523115158,0.70520103,2.916714191,1.149743199,0.034310102,115.9420013,20.24799919,472.2875061,99.4548645,0.38,99.4548645,0.000566893,NA,98,5.9,935,750,20,3.39,5516.5,4,Temp,NA,NA,NA,NA,NA,NA,0,24.76542282,38.382267,63.14768982
Scrapping,https://doi.org/10.1007/978-3-642-57219-7,50.02,11.883333,Coniferous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,890,700,NA,NA,96,142,363,299,3.52,0.24,26,ECM,0,5.466666698,1149,812,1.5417099,46.67814255,Woody,6271.625,0,0.816179633,3.210581541,1.235174656,0.062544703,125.7789993,21.52420044,578.3059692,94.05747223,0.24,94.05747223,0.000338607,NA,96,5.5,890,700,26,3.52,4895,4,Temp,NA,NA,NA,NA,NA,NA,0,24.76542282,38.382267,63.14768982
Scrapping,https://doi.org/10.1007/978-3-642-57219-7,50.066667,11.833333,Broadleaved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,890,850,NA,NA,79,120,372,402,3.99,0.76,20,ECM,0,5.520833492,1155,801,1.550149202,46,Woody,6391,0,0.788300633,3.097275734,1.191060543,0.039582647,125.7789993,21.52420044,569.1521606,92.39102936,0.76,92.39102936,0.001053258,NA,79,5.5,890,850,20,3.99,4895,4,Temp,NA,NA,NA,NA,NA,NA,0,24.76542282,38.382267,63.14768982
Scrapping,https://doi.org/10.1007/978-3-642-57219-7,48.2,7.183333,Coniferous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,1192,1050,NA,NA,42,92,568,116,3.71,0.23,16,ECM,0,7.020833492,1282,816,1.339038014,48.51771927,Woody,8995.366211,0.286866993,0.831841409,3.17263341,1.396077394,-0.024914933,128.348999,20.37190056,617.2846069,89.84307861,0.23,89.84307861,0.000309959,NA,42,5.4,1192,1050,16,3.71,6436.8,4,Temp,NA,NA,NA,NA,NA,NA,0,21.98288536,42.33395767,64.31684303
Scrapping,https://doi.org/10.1007/978-3-642-57219-7,48.2,7.183333,Broadleaved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,1192,1000,NA,NA,61,161,352,170,3.57,0.52,17,ECM,0,7.020833492,1282,816,1.339038014,48.51771927,Woody,8995.366211,0.286866993,0.831841409,3.17263341,1.396077394,-0.024914933,128.348999,20.37190056,617.2846069,89.84307861,0.52,89.84307861,0.000700776,NA,61,5.4,1192,1000,17,3.57,6436.8,4,Temp,NA,NA,NA,NA,NA,NA,0,21.98288536,42.33395767,64.31684303
Scrapping,https://doi.org/10.1007/978-3-642-57219-7,41.866667,13.633333,Broadleaved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,1109,1560,NA,NA,85,104,885,233,5.69,0.73,12,ECM,0,9.787500381,836,961,1.347733021,73.68442535,Woody,8192.799805,0,0.645182967,2.912391186,1.181241989,NA,96.08740234,17.17970085,326.4442749,132.0244751,0.73,132.0244751,0.001445668,NA,85,6.4,1109,1560,12,5.69,7097.6,4,Temp,NA,NA,NA,NA,NA,NA,0,12.39793777,16.08831596,28.48625374
Scrapping,https://doi.org/10.1007/978-3-642-57219-7,41.75,14.883333,Coniferous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,1032,905,NA,NA,72,37,1197,381,6.92,0.42,10,ECM,0,13.61666679,474,465,0.935305893,68.64935303,Woody,6458.25,0,0.557488322,2.325613022,0.997410476,-0.301079988,127.4789963,18.3484993,303.9090576,122.4793472,0.42,122.4793472,0.00077162,NA,72,8.5,1032,905,10,6.92,8772,12,Temp,NA,NA,NA,NA,NA,NA,0,8.289819717,8.902884483,17.1927042
Scrapping,https://doi.org/10.1016/j.foreco.2004.03.033 and https://doi.org/10.1002/ecm.1423,42.5,-72.16,Coniferous,1.15,0.17372078,1.6,0.6,3100,2778.5,3490,3100,35.65,4.826831872,55.84,18.6,7.4,1066,315,96.31683187,17.05,79.26683187,100,NA,NA,NA,NA,43.6,ECM,0,7.179166794,1094,299,1.844752789,45,Woody,7849.450195,0,1.460385323,3.638465405,2.288131714,-0.019654,156.6430054,22.65180016,880.5031128,110.5863037,880.5031128,110.5863037,1.46057377,74.95435475,79.26683187,7.4,1066,315,43.6,4.5,7888.4,4,Temp,0.724871631,9368.5,2695.652174,15994.05667,2181.25,97.26752654,0,37.37925339,64.15292358,101.532177
